Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
France,FRA,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,11.8418204816366,11.6252202750362,10.9850982882096,10.3341979677802,10.2038235784393,10.5877580438576,10.3085296896918,10.1446902664702,9.68451281836921,9.41992089875592,9.29338486891715,9.89456277308419,9.57783263351475,9.53950626562641,9.23043857542006,9.70535546731497,9.76000825261631,9.79168839264067,9.79889680042438,9.6421599559867
France,FRA,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,34.8280203098439,34.0639591711349,34.140522121377,33.7473423320465,33.1083669238609,32.599271623736,32.1576477408668,31.4892577465911,30.518844121147,30.5432207761816,30.4679906058314,30.0659859301462,30.0527943737512,30.4630739592133,29.9398795767064,28.7616937539066,28.2482418291489,28.1960287998669,28.7385372268408,28.4555656054522
France,FRA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.91239425898207,4.52993046246649,3.54771632786011,3.88179125101252,3.92004943938765,3.84578748028495,3.901845729033,4.18666415074229,3.93428118275482,3.75639859662559,4.00910053035419,3.55477799513282,3.52771939177747,3.49619024990118,3.20557253863487,3.52179373549404,3.55784802413028,3.35812410054971,3.28675963613497,3.21583987685601
France,FRA,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,2.20520619090449,2.14336413293336,1.8693551480224,1.90845898090883,1.79711984735133,1.90864933879861,1.86706083178559,1.85605504050633,1.66226213675114,1.6549639404423,1.64234219438565,1.57187493675426,1.37794537395552,1.45829087336231,1.42940648451752,1.44661410685569,1.56898357882964,1.60490832273432,1.44246141472425,1.39625500290903
France,FRA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,33077369847.1764,40281501672.0393,41569579644.2969,33276161108.125,39716747901.6667,44530736473.7355,40941204296.8359,38338119379.0197,41818281988.4704,36725209533.5547,33053676613.7744,37149226583.8824,42588762487.0588,38344688699.6078,38671219441.0896,43409171408.5264,48075145391.2453,45377924868.8243,41079261216.3281,..
France,FRA,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,440831581069.764,501920039743.845,545366423100.781,486548926134.765,465593284193.334,507488372209.145,468679344401.953,494784664602.237,496184680635.057,420997232611.289,418569988295.371,433591517918.118,465226518642.117,460342807442.352,430887771120.624,477231812073.248,440714439385.799,553517088787.265,543916859013.828,..
Iceland,ISL,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,58.8355794027119,60.0078918812272,60.0183623906648,63.6347861922372,63.2861531709458,63.126397474681,63.1955073619764,65.234935907514,65.3039165176632,65.8374225332838,67.8329108261259,67.9491708103506,68.6541106761189,67.3823997495369,67.1992489606151,65.2719111824411,66.5905465536059,67.0966171817961,67.053324099723,67.3726081248009
Iceland,ISL,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,87.7459891417068,89.069933396765,89.3325646787534,89.0677105988111,89.978675454964,90.0548027702499,90.4736091634358,89.7531830635692,90.0429117228553,91.3401547292239,90.9044795992772,91.1594519067951,91.4295980699143,91.4244053586075,90.695722424484,90.873409396954,91.0508435204274,90.6546651034378,90.7127148022515,90.9355700986266
Iceland,ISL,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,9.42353443542976,8.47526165556613,8.44382742920338,8.82267652602581,7.78345893813459,8.02890695573622,7.38165663041045,7.80052034167568,7.97060042799682,6.91724265144692,6.92071140982151,6.89999065041917,7.3610184282121,7.2096155209251,7.50700338890579,7.38749647692516,7.2698587841304,7.39476570477667,7.51388526484512,7.35643838141764
Iceland,ISL,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,31.8817070127277,31.2005524316859,33.3820364483582,29.0860978863235,28.0941408821593,28.1325354026919,28.1415051630845,28.5004559318303,27.8621288804033,27.6739457684112,26.7540262451536,26.7097790940956,24.8933093499806,26.2881890996374,26.8416111582994,28.6434863890089,27.2235748467803,27.5590167924069,27.6182007051121,27.4213973290241
Iceland,ISL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,9.28271358456035,8.79155568708691,6.60058838628152,7.27911592143934,8.61970594689489,8.73997106405366,8.6629874749391,6.2646081606557,6.83395460193351,6.48765420030889,5.41306292872055,5.34014437228849,6.45346171480972,6.32941115082575,5.95824578657964,6.08460242855001,6.1858785996138,5.34436602579703,5.3276882397381,5.20599454617494
Iceland,ISL,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,2.83169645580431,2.45599429115128,2.22478440415544,2.10961287516311,2.2378656069014,1.91508581752484,2.14473420615374,2.44629659475514,1.98648784914793,1.74260261932922,2.17480899090131,1.94055744278576,1.20835686053077,1.36699170691698,1.79622498977033,1.73805025209558,1.67929769544218,1.95056919178549,1.77339993290342,1.70891326389529
Iceland,ISL,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,832989412.938159,910302833.502459,884009453.32407,740329687.216916,866746548.954301,978966797.816756,969771532.086563,941263194.211102,943121991.170378,929304951.948651,957113321.133497,939260454.795255,1132905348.67295,1078915398.50407,1013747163.20151,1099793326.55659,1192306171.2327,1325818186.27415,1324225109.08448,..
Iceland,ISL,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,3867370376.17555,4338538474.74826,4129624072.88861,2562415802.85736,3042877705.5316,3421538928.81485,3130349805.5004,3393288767.50221,3725809412.13252,3531144206.44986,4113994241.11019,4879459381.69509,5263928706.68966,4889698149.52112,4500415743.29478,5468691197.6479,6256239651.85432,6340834022.99271,6682323768.14367,..
United States,USA,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,65.1033325131853,65.5565105369648,66.2407330846749,67.8386392669862,68.2697753748887,68.4952531762406,68.7293659376912,68.4484756107605,68.4026374036069,68.5383338876824,68.6047687506657,68.6607699894544,68.5697932201036,68.5957643663601,69.3785442819035,69.7341019226001,69.7054148664438,69.6275025577041,69.9217539717782,70.1365840960806
United States,USA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,89.2422807883944,89.3205699230083,89.7452221508982,90.6860231135497,90.8213902599376,90.5369589179004,90.5161308510471,90.551047123809,90.4834920742464,90.4512765604379,90.569564101477,90.587323353842,90.516176315766,90.3972045605605,90.3689383056915,90.5499226952174,90.4399903688202,90.3631337941105,90.6463162136687,90.7924502161113
United States,USA,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,9.82088448884195,9.82971305126242,9.38785999231629,8.45695400098851,8.22348931056804,8.47915734756207,8.49719393119421,8.5682099776332,8.6186750340779,8.56833068154907,8.44010390330769,8.44068770139254,8.49645961678934,8.62874445388498,8.59814781470377,8.45546938170667,8.56679487714471,8.64913757736993,8.35734135051235,8.24590464938051
United States,USA,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,32.4331126635206,32.0842054518758,31.331910886098,29.6796326870573,29.1122647646965,28.8863231458468,28.7897805568173,29.118294928171,29.1079390618361,28.8119692607575,28.7555707938026,28.7070329106808,28.9264944027125,28.9432281115678,28.2900686974873,28.0514920999842,28.1540628995006,28.3140164880271,28.0278233390413,27.8656375838607
United States,USA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,2.46355482329414,2.35928401115938,2.42734498944548,2.48171775142658,2.61795986041483,2.61842367791262,2.48085597845995,2.43322702074749,2.48941397010072,2.64969919610921,2.6396512518391,2.63218804530386,2.50371237718387,2.46100861918689,2.33138469896385,2.21439583474204,2.14052223405559,2.05848095426876,2.05042268918046,1.99777832005866
United States,USA,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,0.936827248368355,0.849717025729317,0.866926677145058,0.85702889370199,0.955112884467409,0.983882229534464,0.986676705422542,0.880742898557755,0.897824212908896,0.980392758013009,0.990341812285253,0.971997192642586,0.987364067444686,0.974052313523973,1.03291246381634,0.994607923075903,0.993214754035065,0.987728628519609,0.996342435818904,0.961645134508177
United States,USA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,139466580000,155615884000,155526692000,139030815000,154919659000,187283956000,186811721000,222512729000,205705398000,188238199000,176228444000,184424799000,185598437000,179346384000,199831763000,223723739000,..,..,..,..
United States,USA,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,2982365475000,3100941316000,3071171493000,2789702655000,2905993746000,3027517601000,3114685522000,3240903821000,3392812407000,3383977115000,3373013267000,3590729593000,3825493014000,3908533954000,3687357961000,4169821339000,..,..,..,..
United Arab Emirates,ARE,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,56.8794361958029,58.2411095964743,59.6400053085126,59.6815051556624,59.8017508496869,59.9253630561117,60.1753399666733,60.2347425781091,60.1857376896808,59.8386545524806,59.9420304818568,60.4557874677613,60.714340098161,60.5903688727218,62.2024896489526,61.2113344904159,61.1553789224847,61.1572415211528,61.3968942757572,61.3145106217189
